id,x,y,yaw
104,-715.584,232.674,-2.89142
105,-718.584,231.749,-2.88996
106,-721.429,230.459,-2.87845
107,-724.086,229.15,-2.87264
108,-726.664,228.081,-2.87062
109,-729.768,227.205,-2.86816
110,-732.668,226.39,-2.86829
111,-735.63,225.778,-2.86826
112,-738.726,224.827,-2.87495
113,-742.214,225.063,-2.90087
114,-744.943,223.882,-2.86903
115,-747.185,223.371,-2.88101
116,-749.751,222.832,-2.85757
117,-752.337,222.347,-2.86602
118,-754.618,222.817,-2.84062
119,-758.096,221.854,-2.84071
120,-761.397,221.459,-2.8435
121,-764.807,219.544,-2.85904
122,-767.518,218.65,-2.86514
123,-770.228,217.784,-2.86991
124,-772.882,217.324,-2.87195
125,-775.437,216.3,-2.87509
126,-777.633,215.886,-2.87675
127,-780.132,215.315,-2.87184
128,-782.513,214.834,-2.87337
129,-785.016,214.282,-2.88022
130,-787.131,213.249,-2.8786
131,-789.243,212.405,-2.88559
132,-792.231,211.89,-2.88887
133,-795.73,211.315,-2.8716
134,-794.542,210.651,-2.86929
135,-795.846,209.744,-2.86055
136,-796.908,209.83,-2.87868
137,-798.427,210.091,-2.86472
138,-799.737,209.868,-2.86866
139,-800.536,209.635,-2.87134
140,-801.845,209.292,-2.87014
141,-802.647,209.421,-2.85965
142,-803.231,209.679,-2.86385
143,-804.004,209.643,-2.86434
144,-804.377,209.648,-2.86121
145,-804.74,209.223,-2.86518
146,-805.104,209.059,-2.86484
147,-805.104,209.091,-2.86474
148,-805.147,209.089,-2.86432
149,-805.156,208.983,-2.86453
150,-805.123,209.046,-2.86512
151,-805.207,209.012,-2.8642
152,-805.208,208.992,-2.86406
153,-805.222,209.019,-2.86465
154,-805.176,209.104,-2.86306
155,-805.126,209.046,-2.86206
156,-805.172,209.079,-2.86402
157,-805.176,209.086,-2.863
158,-805.129,209.21,-2.8649
159,-805.389,209.038,-2.86394
160,-805.126,209.022,-2.86211
161,-805.069,209.059,-2.86404
162,-804.912,209.086,-2.86323
163,-805.186,209.083,-2.86171
164,-805.206,209.151,-2.86167
165,-805.092,209.239,-2.86223
166,-805.055,209.323,-2.86033
167,-804.853,209.43,-2.86636
168,-804.939,209.359,-2.86676
169,-805.319,209.166,-2.85688
170,-805.254,208.977,-2.86312
171,-805.277,208.957,-2.8629
172,-805.503,208.796,-2.86493
173,-805.809,208.647,-2.86711
174,-806.319,208.219,-2.87078
175,-807.137,207.934,-2.87207
176,-807.853,207.797,-2.87001
177,-808.607,207.784,-2.86866
178,-809.322,207.414,-2.85995
179,-810.774,206.846,-2.86394
180,-811.64,206.431,-2.87315
181,-812.911,205.536,-2.86988
182,-814.308,205.366,-2.87376
183,-815.33,205.037,-2.86673
184,-816.585,204.446,-2.87337
185,-817.969,204.173,-2.87518
186,-820.524,203.627,-2.87125
187,-821.883,203.309,-2.86833
188,-823.849,202.913,-2.87449
189,-825.442,202.472,-2.88888
190,-827.067,201.423,-2.90375
191,-828.828,201.038,-2.91821
192,-831.035,200.799,-2.92157
193,-832.998,200.541,-2.93222
194,-835.01,200.033,-2.9422
195,-837.757,199.47,-2.93599
196,-839.797,198.239,-2.9423
197,-842.036,197.968,-2.95254
198,-844.566,197.723,-2.95813
199,-845.678,197.252,-2.97674
200,-847.694,197.472,-2.99963
201,-849.415,197.571,-3.02703
202,-851.969,197.419,-3.0313
203,-854.408,197.173,-3.04139
204,-856.859,196.779,-3.05346
205,-858.913,196.785,-3.08086
206,-861.779,196.785,-3.09949
207,-864.117,196.856,-3.12884
208,-867.184,196.844,3.13215
209,-870.004,197.007,3.10486
210,-872.381,197.268,3.08698
211,-874.125,197.659,3.07527
212,-877.024,197.889,3.05521
213,-880.046,198.198,3.03638
214,-882.755,198.538,3.02745
215,-885.462,199.06,3.01516
216,-888.454,199.628,3.01295
217,-890.88,200.338,3.00774
218,-893.808,200.765,3.00389
219,-896.577,201.279,3.00272
220,-899.868,201.581,3.00197
221,-902.573,201.766,2.99646
222,-905.646,201.717,2.97694
223,-908.522,202.601,2.99222
224,-911.246,203.173,2.99621
225,-913.888,203.656,3.00681
226,-916.542,203.914,3.00367
227,-919.771,204.444,2.99942
228,-922.162,204.706,3.00103
229,-925.05,205.146,3.00148
230,-928.647,205.929,2.99758
231,-931.333,206.325,2.99766
232,-934.001,206.905,3.00523
233,-937.007,207.287,3.00788
234,-939.482,207.605,3.0104
235,-942.244,207.773,3.02345
236,-945.005,208.232,3.01976
237,-947.675,208.172,3.02934
238,-950.523,208.753,3.029
239,-952.386,209.285,3.01651
240,-955.43,209.129,3.01504
241,-958.259,209.744,3.01914
242,-961.109,210.697,3.01658
243,-963.504,211.235,3.00783
244,-966.687,211.687,3.0004
245,-969.296,211.833,2.99114
246,-972.157,211.937,2.98932
247,-975.112,211.936,2.98536
248,-977.451,213.101,2.98043
249,-980.675,213.199,2.9739
250,-983.214,214.411,2.98708
251,-986.772,215.093,2.99502
252,-989.954,215.533,2.98802
253,-993.161,215.992,2.99531
254,-995.585,216.757,2.9974
255,-998.645,217.575,2.99622
256,-1001,217.602,2.99712
257,-1003.75,218.41,3.0015
258,-1005.55,219.067,3.01329
259,-1005.56,219.072,3.01325
