id,x,y,yaw
106,-718.577,231.882,-2.88994
107,-721.502,230.714,-2.87845
108,-724.218,229.34,-2.87281
109,-726.787,228.097,-2.87062
110,-729.634,227.112,-2.86815
111,-732.63,226.292,-2.86829
112,-735.598,225.633,-2.86824
113,-738.653,224.864,-2.87495
114,-742.004,224.643,-2.90089
115,-745.094,224.117,-2.86904
116,-747.526,223.348,-2.88115
117,-749.862,222.794,-2.85758
118,-752.367,222.296,-2.86602
119,-754.748,222.404,-2.84064
120,-757.716,222.114,-2.84071
121,-761.158,221.489,-2.8435
122,-764.633,220.135,-2.85904
123,-767.696,218.694,-2.86513
124,-770.39,217.726,-2.86991
125,-773.004,217.112,-2.87195
126,-775.548,216.369,-2.87509
127,-777.844,215.726,-2.87675
128,-780.158,215.245,-2.87185
129,-782.55,214.767,-2.87337
130,-784.994,214.269,-2.88022
131,-787.264,213.44,-2.87859
132,-789.347,212.483,-2.88532
133,-791.959,211.794,-2.8888
134,-795.305,211.252,-2.87165
135,-796.108,210.65,-2.86929
136,-796.159,209.886,-2.86117
137,-797.038,209.526,-2.8789
138,-798.284,209.75,-2.86486
139,-799.643,209.882,-2.86892
140,-800.686,209.697,-2.87135
141,-801.79,209.367,-2.87014
142,-802.784,209.286,-2.85968
143,-803.434,209.513,-2.86381
144,-804.078,209.644,-2.86419
145,-804.564,209.655,-2.86121
146,-804.872,209.402,-2.86518
147,-805.179,209.093,-2.86484
148,-805.294,209.028,-2.86461
149,-805.301,209.037,-2.86406
150,-805.276,208.985,-2.8645
151,-805.198,208.994,-2.8652
152,-805.196,209.008,-2.8642
153,-805.219,208.991,-2.86404
154,-805.227,209.003,-2.86467
155,-805.203,209.069,-2.86306
156,-805.141,209.066,-2.86268
157,-805.146,209.071,-2.86376
158,-805.165,209.083,-2.86334
159,-805.144,209.15,-2.86483
160,-805.284,209.114,-2.86394
161,-805.253,209.036,-2.86228
162,-805.102,209.042,-2.86419
163,-804.958,209.072,-2.86323
164,-805.039,209.09,-2.86183
165,-805.17,209.136,-2.86161
166,-805.138,209.216,-2.86225
167,-805.072,209.306,-2.86033
168,-804.921,209.418,-2.86641
169,-804.882,209.426,-2.86669
170,-805.152,209.265,-2.85687
171,-805.299,209.052,-2.86314
172,-805.302,208.932,-2.86281
173,-805.438,208.819,-2.86492
174,-805.723,208.664,-2.86711
175,-806.179,208.339,-2.87076
176,-806.919,207.967,-2.87207
177,-807.745,207.747,-2.87
178,-808.538,207.694,-2.86865
179,-809.296,207.493,-2.86001
180,-810.472,206.997,-2.86394
181,-811.647,206.475,-2.87315
182,-812.799,205.739,-2.86986
183,-814.172,205.227,-2.87376
184,-815.389,204.966,-2.86673
185,-816.556,204.515,-2.87336
186,-817.887,204.109,-2.87518
187,-820,203.677,-2.87125
188,-821.968,203.266,-2.86833
189,-823.751,202.905,-2.87451
190,-825.503,202.49,-2.88886
191,-827.112,201.678,-2.90375
192,-828.801,200.969,-2.9182
193,-830.831,200.651,-2.92163
194,-832.942,200.443,-2.93222
195,-834.975,200.079,-2.9422
196,-837.444,199.541,-2.93604
197,-839.843,198.553,-2.9423
198,-842.041,197.816,-2.95249
199,-844.437,197.533,-2.95897
200,-846.139,197.213,-2.97663
201,-847.711,197.202,-2.99963
202,-849.476,197.417,-3.02725
203,-851.682,197.437,-3.0313
204,-854.228,197.247,-3.04139
205,-856.757,196.892,-3.05347
206,-859.017,196.702,-3.08086
207,-861.55,196.708,-3.09951
208,-864.132,196.781,-3.12905
209,-866.946,196.828,3.13152
210,-869.916,196.935,3.10483
211,-872.519,197.177,3.08698
212,-874.47,197.559,3.07511
213,-876.809,197.889,3.05521
214,-879.796,198.176,3.0364
215,-882.714,198.51,3.0275
216,-885.467,198.969,3.01517
217,-888.353,199.543,3.01292
218,-891.026,200.229,3.00774
219,-893.734,200.806,3.00389
220,-896.564,201.291,3.00272
221,-899.661,201.669,3.00197
222,-902.649,201.878,2.99646
223,-905.586,201.884,2.97694
224,-908.548,202.345,2.99236
225,-911.334,203.078,2.9962
226,-913.983,203.652,3.00684
227,-916.598,204.014,3.00367
228,-919.574,204.413,2.99938
229,-922.336,204.775,3.00103
230,-925.013,205.133,3.00148
231,-928.313,205.773,2.99758
232,-931.442,206.36,2.99762
233,-934.139,206.885,3.00501
234,-936.964,207.346,3.00787
235,-939.641,207.676,3.0104
236,-942.258,207.88,3.02345
237,-944.999,208.189,3.0197
238,-947.705,208.33,3.02934
239,-950.474,208.626,3.029
240,-952.735,209.185,3.01651
241,-955.235,209.343,3.01504
242,-958.147,209.615,3.01913
243,-961.041,210.434,3.01659
244,-963.648,211.216,3.00784
245,-966.493,211.742,3.0004
246,-969.355,211.999,2.99114
247,-972.064,212.106,2.99118
248,-974.981,212.112,2.98642
249,-977.636,212.737,2.98043
250,-980.487,213.308,2.9739
251,-983.317,214.103,2.98708
252,-986.472,215.052,2.99502
253,-989.859,215.64,2.98802
254,-993.12,216.072,2.99531
255,-995.877,216.682,2.9974
256,-998.626,217.478,2.99604
257,-1001.22,217.853,2.99719
258,-1003.76,218.309,3.00151
259,-1005.91,219.017,3.01326
