id,x,y,yaw
123,-210.314,160.241,2.40641
124,-211.35,161.242,2.40945
125,-212.162,161.986,2.41905
126,-212.775,162.415,2.4196
127,-213.643,163.041,2.41795
128,-214.568,163.843,2.41701
129,-215.308,164.436,2.41815
130,-215.855,164.967,2.4277
131,-216.345,165.473,2.42454
132,-216.784,165.932,2.43408
133,-217.257,166.286,2.43534
134,-217.818,166.602,2.43395
135,-218.35,167.007,2.43947
136,-218.95,167.496,2.43733
137,-219.808,167.944,2.42403
138,-220.576,168.34,2.42487
139,-221.056,168.976,2.4347
140,-221.587,169.772,2.43026
141,-222.225,170.424,2.43213
142,-223.047,171.032,2.42758
143,-223.959,171.792,2.42924
144,-224.853,172.715,2.43288
145,-225.647,173.549,2.43004
146,-226.631,174.106,2.41888
147,-227.596,174.877,2.41893
148,-228.445,175.912,2.42511
149,-229.753,177.215,2.43718
150,-230.94,178.166,2.41992
151,-232.053,179.119,2.42614
152,-233.29,180.189,2.42921
153,-234.814,181.558,2.43528
154,-236.213,182.766,2.42768
155,-237.451,183.881,2.43112
156,-238.954,185.034,2.42551
157,-240.213,186.147,2.43428
158,-241.708,187.575,2.43794
159,-243.236,188.907,2.43445
160,-244.914,190.16,2.43864
161,-246.558,191.525,2.44238
162,-248.252,193.017,2.45123
163,-249.818,194.336,2.45491
164,-251.207,195.593,2.46025
165,-252.754,197.066,2.45454
166,-254.266,198.481,2.4499
167,-255.934,199.926,2.46054
168,-257.975,201.432,2.45953
169,-259.82,202.808,2.46259
170,-261.864,204.68,2.46681
171,-263.332,206.165,2.4478
172,-265.155,208.002,2.43896
173,-267.33,210.027,2.42889
174,-268.233,210.869,2.43014
175,-269.731,212.187,2.43275
176,-272.038,214.305,2.43482
177,-272.839,215.106,2.44571
178,-274.079,216.255,2.41827
179,-276.04,218.009,2.42003
180,-277.743,219.491,2.4234
181,-279.044,220.692,2.42324
182,-280.22,221.712,2.42281
183,-281.343,222.611,2.43587
184,-282.618,223.669,2.44691
185,-283.515,224.463,2.44211
186,-284.258,225.205,2.43477
187,-284.834,225.682,2.42324
188,-285.434,226.173,2.42549
189,-284.249,225.088,2.41979
190,-283.541,224.326,2.43664
191,-284.154,224.826,2.4345
192,-287.292,227.516,2.43074
193,-290.51,230.314,2.43741
194,-292.373,232.082,2.44114
195,-295.008,234.45,2.45589
196,-295.168,234.623,2.44396
197,-294.736,234.386,2.43475
198,-295.381,235.107,2.43781
199,-296.131,235.736,2.43352
