id,x,y,yaw
62,-597.007,276.988,-2.43498
63,-599.221,274.316,-2.46341
64,-601.34,272.457,-2.47813
65,-603.72,270.499,-2.48556
66,-605.614,269.243,-2.50597
67,-607.679,267.939,-2.53019
68,-609.756,266.148,-2.55185
69,-612.538,265.37,-2.56226
70,-614.782,264.153,-2.57469
71,-616.878,262.661,-2.59849
72,-619.99,261.265,-2.60976
73,-622.664,260.362,-2.6221
74,-625.726,258.766,-2.65107
75,-628.412,257.68,-2.67425
76,-630.735,256.434,-2.6848
77,-634.26,255.278,-2.72001
78,-636.409,254.376,-2.72922
79,-639.751,252.657,-2.7517
80,-642.159,251.777,-2.74968
81,-644.686,251.163,-2.77258
82,-648.639,249.432,-2.76474
83,-651.384,248.599,-2.80223
84,-653.636,247.627,-2.80049
85,-657.069,246.726,-2.83496
86,-660.34,246.09,-2.83967
87,-663.146,245.341,-2.8525
88,-665.993,244.46,-2.86639
89,-669.427,243.431,-2.87021
90,-672.458,242.658,-2.865
91,-674.061,242.493,-2.87886
92,-676.655,241.753,-2.87555
93,-679.811,241.005,-2.8692
94,-682.489,239.783,-2.88069
95,-685.452,239.214,-2.88641
96,-688.381,238.771,-2.88187
97,-691.058,237.71,-2.88199
98,-694.801,237.187,-2.88825
99,-697.971,236.525,-2.89356
100,-700.458,236.37,-2.87189
101,-703.424,235.333,-2.8759
102,-706.802,234.404,-2.88235
103,-709.483,233.404,-2.8881
104,-712.338,233.261,-2.88483
105,-715.585,232.674,-2.89142
106,-718.584,231.748,-2.88994
107,-721.429,230.46,-2.87845
108,-724.088,229.16,-2.87281
109,-726.664,228.082,-2.87062
110,-729.768,227.206,-2.86815
111,-732.669,226.39,-2.86829
112,-735.63,225.778,-2.86826
113,-738.725,224.827,-2.87495
114,-742.211,225.069,-2.90091
115,-744.944,223.882,-2.86903
116,-747.185,223.371,-2.88102
117,-749.75,222.832,-2.85758
118,-752.338,222.346,-2.86602
119,-754.615,222.82,-2.84058
120,-758.096,221.854,-2.84071
121,-761.397,221.459,-2.8435
122,-764.806,219.544,-2.85905
123,-767.519,218.65,-2.86513
124,-770.23,217.785,-2.86991
125,-772.883,217.323,-2.87195
126,-775.437,216.301,-2.87509
127,-777.632,215.887,-2.87676
128,-780.131,215.315,-2.87185
129,-782.513,214.835,-2.87337
130,-785.016,214.282,-2.88022
131,-787.131,213.249,-2.87861
132,-789.244,212.404,-2.88558
133,-792.314,211.878,-2.88838
134,-795.712,211.312,-2.87179
135,-794.543,210.65,-2.86928
136,-795.845,209.744,-2.86056
137,-796.917,209.791,-2.87907
138,-798.427,210.091,-2.86472
139,-799.663,209.925,-2.8688
140,-800.522,209.674,-2.87106
141,-801.845,209.292,-2.87014
142,-802.646,209.425,-2.85968
143,-803.236,209.678,-2.8638
144,-804.004,209.643,-2.86434
145,-804.376,209.649,-2.8612
146,-804.741,209.223,-2.86518
147,-805.078,209.078,-2.86488
148,-805.086,209.116,-2.86471
149,-805.147,209.095,-2.86438
150,-805.163,208.981,-2.86446
151,-805.123,209.045,-2.86512
152,-805.207,209.012,-2.8642
153,-805.208,208.992,-2.86406
154,-805.222,209.019,-2.86465
155,-805.176,209.104,-2.86306
156,-805.125,209.046,-2.86206
157,-805.172,209.082,-2.86397
158,-805.175,209.085,-2.863
159,-805.129,209.21,-2.8649
160,-805.389,209.038,-2.86394
161,-805.133,209.029,-2.86206
162,-805.07,209.061,-2.86404
163,-804.911,209.085,-2.86324
164,-805.175,209.092,-2.86184
165,-805.191,209.145,-2.86177
166,-805.09,209.237,-2.86225
167,-805.055,209.323,-2.86033
168,-804.844,209.444,-2.86641
169,-804.943,209.359,-2.86677
170,-805.319,209.166,-2.85688
171,-805.253,208.977,-2.86313
172,-805.279,208.956,-2.86288
173,-805.499,208.8,-2.86492
174,-805.809,208.647,-2.86711
175,-806.322,208.224,-2.87076
176,-807.119,207.934,-2.87168
177,-807.876,207.793,-2.87014
178,-808.58,207.811,-2.86852
179,-809.322,207.415,-2.85996
180,-810.774,206.846,-2.86394
181,-811.639,206.431,-2.87316
182,-812.92,205.533,-2.86988
183,-814.308,205.366,-2.87376
184,-815.331,205.037,-2.86675
185,-816.582,204.444,-2.87342
186,-817.969,204.173,-2.87518
187,-820.523,203.627,-2.87126
188,-821.883,203.309,-2.86833
189,-823.858,202.915,-2.87451
190,-825.443,202.471,-2.88891
191,-827.067,201.423,-2.90375
192,-828.829,201.04,-2.9182
193,-831.035,200.799,-2.92157
194,-832.999,200.539,-2.9322
195,-835.01,200.033,-2.9422
196,-837.761,199.47,-2.93595
197,-839.85,198.224,-2.94226
198,-842.038,197.967,-2.95252
199,-844.551,197.707,-2.95882
200,-845.678,197.252,-2.97674
201,-847.694,197.472,-2.99963
202,-849.415,197.571,-3.02703
203,-851.965,197.417,-3.03135
204,-854.409,197.173,-3.04139
205,-856.859,196.779,-3.05347
206,-858.913,196.784,-3.08086
207,-861.779,196.786,-3.09947
208,-864.118,196.856,-3.12884
209,-867.199,196.841,3.13214
210,-869.997,197.006,3.10483
211,-872.381,197.268,3.08698
212,-874.079,197.68,3.07516
213,-877.024,197.889,3.05521
214,-880.046,198.198,3.03639
215,-882.755,198.538,3.02745
216,-885.469,199.056,3.01516
217,-888.454,199.629,3.01299
218,-890.879,200.338,3.00774
219,-893.807,200.766,3.00391
220,-896.577,201.279,3.00272
221,-899.868,201.581,3.00197
222,-902.573,201.766,2.99646
223,-905.65,201.713,2.97692
224,-908.528,202.603,2.99228
225,-911.245,203.173,2.99619
226,-913.888,203.656,3.00684
227,-916.542,203.914,3.00367
228,-919.771,204.444,2.99942
229,-922.162,204.707,3.00103
230,-925.05,205.146,3.00148
231,-928.647,205.929,2.99758
232,-931.333,206.325,2.99766
233,-934.007,206.91,3.00507
234,-937.006,207.286,3.00788
235,-939.483,207.605,3.0104
236,-942.244,207.774,3.02345
237,-945.014,208.234,3.01969
238,-947.67,208.172,3.02937
239,-950.524,208.753,3.029
240,-952.386,209.285,3.01651
241,-955.43,209.129,3.01505
242,-958.258,209.743,3.01914
243,-961.108,210.697,3.01658
244,-963.504,211.236,3.00783
245,-966.685,211.685,3.0004
246,-969.296,211.833,2.99114
247,-972.048,211.99,2.99117
248,-975.112,211.936,2.98536
249,-977.451,213.101,2.98043
250,-980.674,213.2,2.9739
251,-983.214,214.411,2.98708
252,-986.772,215.093,2.99502
253,-989.954,215.533,2.98802
254,-993.161,215.992,2.99531
255,-995.585,216.757,2.9974
256,-998.645,217.575,2.99621
257,-1001,217.595,2.99686
258,-1003.75,218.41,3.00151
259,-1005.56,219.08,3.01326
