id,x,y,yaw
158,-241.67,187.596,2.43457
159,-243.143,188.869,2.43142
160,-244.859,190.09,2.4327
161,-246.32,191.449,2.43157
162,-248.159,193.055,2.44094
163,-249.488,194.194,2.4434
164,-250.75,195.562,2.44456
165,-252.677,197.096,2.44435
166,-254.186,198.493,2.44128
167,-255.97,200.043,2.44591
168,-257.955,201.458,2.44386
169,-259.812,202.893,2.44502
170,-262.221,205.215,2.44862
171,-262.826,205.847,2.4435
172,-265.168,208.085,2.44187
173,-266.911,209.651,2.43326
174,-267.714,210.415,2.4303
175,-269.926,212.391,2.43053
176,-271.909,214.323,2.43406
177,-273.296,215.446,2.43924
178,-274.357,216.596,2.42334
179,-276.131,218.112,2.42566
180,-277.463,219.296,2.42456
181,-278.663,220.476,2.42524
182,-279.916,221.386,2.42906
183,-281.016,222.247,2.43441
184,-282.429,223.559,2.44459
185,-283.164,224.213,2.44029
186,-284.12,225.152,2.43653
187,-284.436,225.324,2.43422
188,-285.397,226.251,2.42248
189,-286.939,227.502,2.43748
190,-287.538,227.798,2.42393
191,-288.172,228.417,2.42252
192,-289.116,229.163,2.43957
193,-290.251,230.29,2.43515
194,-291.593,231.486,2.44323
195,-295.203,234.59,2.45729
196,-293.907,233.583,2.45005
197,-294.375,234.175,2.44193
198,-295.241,234.943,2.44309
199,-295.979,235.476,2.43885
