id,x,y,yaw
109,-196.963,147.844,2.43763
110,-198.638,149.472,2.43718
111,-199.45,150.32,2.43277
112,-200.767,151.116,2.43517
113,-201.983,152.119,2.43269
114,-203.202,153.387,2.42883
115,-204.202,154.433,2.42329
116,-205.5,155.308,2.4238
117,-206.404,156.123,2.42523
118,-207.305,156.894,2.42527
119,-208.108,157.811,2.42381
120,-208.696,158.556,2.42086
121,-209.557,159.293,2.42065
122,-210.405,159.99,2.4207
123,-211.22,160.865,2.42216
124,-211.897,161.461,2.4275
125,-212.531,161.969,2.42974
126,-213.145,162.596,2.42852
127,-214.005,163.334,2.42759
128,-214.821,164.037,2.43218
129,-215.273,164.475,2.43265
130,-215.866,165.107,2.43598
131,-216.399,165.555,2.43582
132,-216.976,165.843,2.43929
133,-217.614,166.161,2.4412
134,-218.058,166.571,2.44555
135,-218.743,167.201,2.44237
136,-219.591,167.77,2.44033
137,-220.228,168.291,2.43697
138,-220.715,168.906,2.43653
139,-221.382,169.661,2.43447
140,-222.03,170.253,2.43563
141,-222.763,170.917,2.43158
142,-223.651,171.725,2.43433
143,-224.652,172.604,2.43569
144,-225.475,173.472,2.43673
145,-226.574,174.074,2.43598
146,-227.387,175.091,2.43487
147,-228.453,176.056,2.43455
148,-229.795,177.424,2.4409
149,-230.635,178.121,2.44048
150,-232.02,179.307,2.43736
151,-233.317,180.239,2.43877
152,-234.946,181.715,2.44016
153,-235.929,182.614,2.44073
154,-237.172,183.794,2.4377
155,-238.784,185.05,2.43498
156,-239.941,186.157,2.43711
157,-241.737,187.653,2.43483
158,-243.201,188.918,2.43176
159,-244.925,190.138,2.4326
160,-246.379,191.502,2.43184
161,-248.228,193.116,2.44003
162,-249.54,194.239,2.44306
163,-250.799,195.614,2.44441
164,-252.749,197.154,2.44436
165,-254.246,198.547,2.44159
166,-256.038,200.102,2.44548
167,-258.03,201.515,2.44409
168,-259.884,202.948,2.44493
169,-262.312,205.302,2.44825
170,-262.854,205.876,2.44397
171,-265.252,208.165,2.44208
172,-266.979,209.713,2.43414
173,-267.75,210.449,2.43068
174,-270.006,212.462,2.43055
175,-271.986,214.397,2.43371
176,-273.351,215.492,2.43868
177,-274.399,216.641,2.42487
178,-276.197,218.168,2.42568
179,-277.516,219.343,2.42467
180,-278.71,220.521,2.42518
181,-279.964,221.422,2.42867
182,-281.058,222.278,2.43384
183,-282.482,223.607,2.44352
184,-283.193,224.239,2.4406
185,-284.157,225.188,2.43693
186,-284.608,225.48,2.43424
187,-285.447,226.299,2.42366
188,-286.997,227.55,2.4361
189,-287.562,227.812,2.42512
190,-288.197,228.44,2.42278
191,-289.152,229.191,2.43789
192,-290.294,230.333,2.4354
193,-291.887,231.823,2.44169
194,-295.357,234.732,2.45573
195,-293.877,233.563,2.45061
196,-294.389,234.194,2.4428
197,-295.272,234.972,2.44306
198,-296.008,235.497,2.43928
