id,x,y,yaw
180,-277.481,219.312,2.42866
181,-278.682,220.494,2.42763
182,-279.933,221.399,2.42806
183,-281.03,222.256,2.42996
184,-282.447,223.575,2.43435
185,-283.174,224.222,2.43613
186,-284.133,225.165,2.43625
187,-284.595,225.471,2.43555
188,-285.427,226.279,2.43163
189,-286.96,227.52,2.43339
190,-287.548,227.806,2.43052
191,-288.226,228.468,2.42962
192,-289.134,229.178,2.43261
193,-290.266,230.306,2.43336
194,-291.611,231.502,2.43632
195,-295.247,234.628,2.44261
196,-293.897,233.576,2.44484
197,-294.38,234.181,2.44397
198,-295.252,234.953,2.44371
199,-295.989,235.484,2.44225
