id,x,y,yaw
165,-252.789,197.255,2.44333
166,-254.437,198.705,2.44231
167,-256.17,200.229,2.44411
168,-258.139,201.69,2.44402
169,-260.069,203.117,2.44452
170,-262.385,205.258,2.44657
171,-263.421,206.335,2.44503
172,-265.249,208.133,2.44345
173,-267.172,209.911,2.43836
174,-268.178,210.843,2.43433
175,-269.986,212.463,2.43243
176,-272.088,214.462,2.43324
177,-273.649,215.811,2.43622
178,-274.733,216.897,2.42978
179,-276.277,218.279,2.42778
180,-277.722,219.539,2.42617
181,-278.934,220.7,2.42569
182,-280.139,221.641,2.42737
183,-281.247,222.461,2.43089
184,-282.57,223.642,2.43774
185,-283.459,224.46,2.43901
186,-284.308,225.296,2.43777
187,-284.842,225.722,2.43585
188,-285.527,226.351,2.42917
189,-286.903,227.498,2.43333
190,-287.782,228.052,2.42858
191,-288.407,228.577,2.42805
192,-289.225,229.255,2.43381
193,-290.315,230.301,2.43447
194,-291.843,231.767,2.43842
195,-294.977,234.447,2.44785
196,-294.892,234.424,2.44895
197,-294.635,234.378,2.44542
198,-295.266,234.996,2.44425
199,-296.041,235.579,2.44156
