id,x,y,yaw
76,-149.326,105.47,2.43219
77,-150.445,106.536,2.43059
78,-151.975,108.013,2.4275
79,-153.175,109.08,2.42655
80,-154.413,110.09,2.43237
81,-155.689,111.319,2.43788
82,-157.181,112.589,2.44034
83,-158.993,114.027,2.442
84,-160.466,115.416,2.4447
85,-162.01,116.677,2.4441
86,-163.515,117.963,2.44416
87,-164.862,119.285,2.4443
88,-166.222,120.475,2.44068
89,-167.697,121.758,2.44285
90,-169.094,123.112,2.44133
91,-170.465,124.343,2.44196
92,-171.767,125.646,2.44052
93,-173.049,126.88,2.44058
94,-174.363,127.967,2.4427
95,-175.639,128.982,2.44435
96,-177.556,130.478,2.44881
97,-179.027,131.845,2.4482
98,-180.191,133.028,2.44727
99,-181.542,134.366,2.44627
100,-182.939,135.536,2.44529
101,-184.382,136.803,2.44612
102,-185.919,138.155,2.44491
103,-187.485,139.554,2.44395
104,-188.909,140.775,2.44431
105,-190.072,141.832,2.44414
106,-191.444,143.174,2.44049
107,-192.918,144.514,2.44107
108,-194.355,145.648,2.44297
109,-195.81,146.836,2.44177
110,-197.141,147.977,2.44095
111,-198.623,149.34,2.43969
112,-199.726,150.418,2.43748
113,-200.866,151.285,2.43701
114,-202.136,152.237,2.43558
115,-203.236,153.338,2.43304
116,-204.268,154.467,2.42927
117,-205.485,155.433,2.42714
118,-206.464,156.225,2.42815
119,-207.368,156.953,2.42736
120,-208.251,157.854,2.42616
121,-208.922,158.711,2.42343
122,-209.664,159.451,2.42223
123,-210.477,160.087,2.42187
124,-211.242,160.862,2.42172
125,-211.95,161.552,2.42269
126,-212.631,162.093,2.42551
127,-213.238,162.666,2.4271
128,-213.93,163.353,2.42758
129,-214.804,164.064,2.42917
130,-215.43,164.563,2.43033
131,-215.939,165.131,2.43256
132,-216.459,165.699,2.43326
133,-217.061,165.992,2.43599
134,-217.659,166.292,2.43808
135,-218.2,166.663,2.44089
136,-218.774,167.195,2.44159
137,-219.538,167.783,2.4412
138,-220.259,168.352,2.43915
139,-220.829,168.94,2.43809
140,-221.409,169.674,2.43671
141,-222.084,170.374,2.43625
142,-222.806,171.003,2.43438
143,-223.661,171.773,2.43411
144,-224.658,172.645,2.43488
145,-225.539,173.548,2.43507
146,-226.563,174.273,2.43534
147,-227.508,175.201,2.43658
148,-228.497,176.126,2.43573
149,-229.777,177.342,2.43772
150,-230.853,178.294,2.43829
151,-231.986,179.359,2.43781
152,-233.341,180.381,2.43784
153,-234.893,181.705,2.43865
154,-236.127,182.826,2.43935
155,-237.341,183.994,2.43927
156,-238.787,185.209,2.43757
157,-240.171,186.416,2.43757
158,-241.777,187.794,2.4355
159,-243.395,189.14,2.4333
160,-245.012,190.343,2.43261
161,-246.542,191.643,2.43248
162,-248.309,193.215,2.43525
163,-249.798,194.537,2.43752
164,-251.1,195.877,2.43948
165,-252.76,197.31,2.4404
166,-254.405,198.792,2.44024
167,-256.064,200.207,2.44197
168,-258.08,201.773,2.44243
169,-260.044,203.235,2.4432
170,-262.227,205.131,2.44576
171,-263.429,206.323,2.44522
172,-265.198,208.151,2.44473
173,-267.145,209.968,2.44115
174,-268.212,210.959,2.43748
175,-269.982,212.564,2.43374
176,-272.136,214.595,2.43726
177,-273.678,215.933,2.43819
178,-274.755,216.972,2.43275
179,-276.182,218.288,2.43087
180,-277.641,219.567,2.42876
181,-278.934,220.755,2.42742
182,-280.178,221.713,2.42778
183,-281.295,222.596,2.4294
184,-282.574,223.748,2.43451
185,-283.496,224.545,2.43644
186,-284.33,225.329,2.43703
187,-284.879,225.767,2.4358
188,-285.514,226.347,2.43071
189,-286.771,227.454,2.43282
190,-287.649,228.006,2.42924
191,-288.38,228.595,2.42849
192,-289.167,229.239,2.43131
193,-290.15,230.17,2.43306
194,-291.482,231.425,2.4368
195,-294.498,234.003,2.44656
196,-294.755,234.263,2.44767
197,-294.639,234.353,2.44536
198,-295.338,235.023,2.44508
199,-296.018,235.541,2.44321
